Date,CHIP.L,CMOD.L,COPA.L,CRUD.L,DFNS.L,EQQQ.L,IBTG.L,IGLT.L,IITU.L,IJPN.L,INDI.L,INRG.L,ISF.L,IUES.L,IUFS.L,PHAG.L,SGLN.L,SMGB.L,UKDV.L,VUSA.L,VWRP.L
2025-01-22,9.406499862670898,24.207500457763672,38.63999938964844,10.487000465393066,39.59000015258789,43481.296875,4.331448078155518,9.251581192016602,2808.0,1391.6317138671875,,520.1779174804688,830.015625,9.367500305175781,14.630000114440918,28.149999618530273,4354.0,36.97999954223633,10.243416786193848,92.17982482910156,116.19999694824219
2025-01-23,9.367500305175781,24.184999465942383,38.79999923706055,10.39050006866455,39.025001525878906,43212.8046875,4.33375883102417,9.260945320129395,2799.5,1394.131103515625,,516.4284057617188,831.91455078125,9.232500076293945,14.725000381469727,27.780000686645508,4333.0,36.154998779296875,10.28139591217041,92.02752685546875,116.12999725341797
2025-01-24,9.4399995803833,24.1924991607666,39.0099983215332,10.366999626159668,38.92499923706055,42829.328125,4.3402276039123535,9.246899604797363,2770.5,1396.88037109375,,515.6785278320312,826.6176147460938,9.234999656677246,14.78499984741211,28.184999465942383,4320.0,35.775001525878906,10.233226776123047,91.3004150390625,115.4000015258789
2025-01-27,9.491000175476074,23.790000915527344,38.220001220703125,10.170000076293945,37.81999969482422,41318.90625,4.339303493499756,9.291378021240234,2600.0,1380.6346435546875,,511.9290466308594,826.6176147460938,9.076250076293945,14.819999694824219,27.700000762939453,4268.0,32.52000045776367,10.26379680633545,89.34503936767578,113.5199966430664
2025-01-28,9.455499649047852,23.832500457763672,38.244998931884766,10.168999671936035,37.77000045776367,41842.87890625,4.34161376953125,9.272649765014648,2666.0,1391.3817138671875,,509.9293518066406,829.2161254882812,9.024999618530273,14.90999984741211,27.760000228881836,4307.0,32.209999084472656,10.358283042907715,90.47010803222656,114.5199966430664
2025-01-29,9.63700008392334,24.09000015258789,38.73500061035156,10.182000160217285,37.40999984741211,42016.8671875,4.343924045562744,9.260945320129395,2667.0,1396.63037109375,,519.9279174804688,831.7146606445312,9.0625,15.0,28.260000228881836,4300.0,32.78499984741211,10.377735137939453,90.57574462890625,114.86000061035156
2025-01-30,9.678999900817871,24.149999618530273,38.970001220703125,10.190500259399414,37.595001220703125,42023.8671875,4.345772743225098,9.310105323791504,2643.0,1409.6270751953125,,527.4268798828125,840.6094360351562,9.103750228881836,15.072500228881836,28.959999084472656,4354.0,33.52000045776367,10.480558395385742,90.39887237548828,115.12000274658203
2025-01-31,9.637999534606934,24.017499923706055,38.5,10.144499778747559,38.2599983215332,42839.828125,4.34461784362793,9.310105323791504,2702.5,1410.876708984375,,530.6763916015625,842.8081665039062,8.97249984741211,15.057499885559082,28.834999084472656,4388.0,34.5525016784668,10.499083518981934,91.56079864501953,116.16000366210938
2025-02-03,9.51550006866455,24.34000015258789,38.709999084472656,10.1274995803833,38.0099983215332,41960.875,4.34461784362793,9.354584693908691,2609.0,1393.38134765625,,524.6773071289062,834.512939453125,8.890000343322754,14.885000228881836,29.0,4417.0,33.279998779296875,10.395336151123047,90.07461547851562,114.33999633789062
2025-02-04,9.614999771118164,24.387500762939453,39.20000076293945,10.16450023651123,39.15999984741211,42257.35546875,4.3448486328125,9.331174850463867,2632.0,1391.6317138671875,,527.1769409179688,832.8140258789062,9.069999694824219,14.914999961853027,29.55500030517578,4423.0,33.33250045776367,10.3842191696167,90.13603210449219,114.5999984741211
2025-02-05,9.456999778747559,24.34000015258789,39.68000030517578,9.975000381469727,38.98500061035156,42024.8671875,4.350393295288086,9.392041206359863,2644.0,1399.6295166015625,,528.9267578125,838.2108154296875,9.087499618530273,14.9399995803833,29.725000381469727,4453.0,33.459999084472656,10.41015625,89.80685424804688,114.30999755859375
2025-02-06,9.628000259399414,24.405000686645508,40.04999923706055,9.98900032043457,38.82500076293945,42633.8359375,4.3496994972229,9.373312950134277,2686.5,1422.12353515625,,529.1766357421875,848.304931640625,8.979999542236328,15.135000228881836,29.450000762939453,4455.0,33.8650016784668,10.48333740234375,91.00071716308594,115.80999755859375
2025-02-07,9.769499778747559,24.447500228881836,41.150001525878906,9.959500312805176,39.029998779296875,42529.33984375,4.3448486328125,9.366289138793945,2681.0,1409.1270751953125,,523.9274291992188,846.00634765625,8.97249984741211,15.104999542236328,29.450000762939453,4491.0,33.60749816894531,10.3944091796875,90.7415542602539,115.5999984741211
2025-02-10,9.89799976348877,24.737499237060547,42.29999923706055,10.135000228881836,39.209999084472656,42948.3203125,4.346696376800537,9.373312950134277,2723.0,1413.1259765625,,521.427734375,852.6024780273438,9.09000015258789,14.899999618530273,29.395000457763672,4560.0,34.19499969482422,10.496306419372559,91.2218017578125,116.16000366210938
2025-02-11,9.84850025177002,24.854999542236328,41.31999969482422,10.27400016784668,39.23500061035156,42791.828125,4.34461784362793,9.361607551574707,2723.5,1410.376708984375,,518.1781616210938,853.2021484375,9.207500457763672,14.880000114440918,29.260000228881836,4546.0,34.33000183105469,10.511126518249512,90.98597717285156,115.91999816894531
2025-02-12,9.989999771118164,24.760000228881836,42.220001220703125,10.16450023651123,39.1349983215332,42509.34765625,4.337916851043701,9.320640563964844,2700.0,1385.38330078125,,513.6788330078125,856.0004272460938,9.112500190734863,14.824999809265137,29.454999923706055,4530.0,33.75,10.473146438598633,90.49713134765625,115.41000366210938
2025-02-13,9.82800006866455,24.872499465942383,42.994998931884766,10.059499740600586,39.11000061035156,42760.83203125,4.345310688018799,9.368631362915039,2719.0,1401.8790283203125,,513.6788330078125,852.9022827148438,9.010000228881836,14.944999694824219,29.479999542236328,4521.0,34.13999938964844,10.510200500488281,90.53890991210938,115.63999938964844
2025-02-14,10.043999671936035,24.90999984741211,42.040000915527344,10.010499954223633,39.11000061035156,42763.83203125,4.350393295288086,9.375653266906738,2715.0,1398.1300048828125,,515.1785888671875,849.2045288085938,9.132499694824219,15.069999694824219,29.760000228881836,4458.5,33.94499969482422,10.443504333496094,90.40624237060547,115.4800033569336
